CustomerID,Sex,Age,Marital Status,Number of Dependants,Annual Income,Account Type,Credit Limit,Number of Accounts,Months since Openning,Outstanding Balance,Utilisation Ratio,Total Amount of Transactions,Total Number of Transactions,Number of Contacts over 12 months,Months Inactive over 12 months,Status
1419347462,M,61,Single,0,$90K - $110K,Silver,19354,4,36,984,0.051,1207,32,1,2,Active
1436409362,M,47,Unknown,3,$110K and Over,Silver,9397,3,36,795,0.085,5265,98,3,2,Active
1437026012,F,54,Single,3,$50K - $70K,Silver,4440,1,41,0,0,3720,89,2,3,Active
1419232712,F,59,Single,0,Unknown,Silver,10457,4,36,2148,0.205,4649,74,1,3,Active
1575246362,M,33,Married,2,$70K - $90K,Silver,6242,6,25,491,0.079,2187,59,3,3,Active
1560364112,F,31,Married,0,Less than $50K,Silver,1438.3,5,20,0,0,4397,86,1,1,Active
1417472012,F,50,Single,1,$50K - $70K,Silver,5349,6,36,2391,0.447,2122,46,2,3,Closed
1423933112,M,44,Married,3,$50K - $70K,Silver,6111,3,36,2517,0.412,4155,68,2,3,Active
1436729612,M,35,Married,2,$90K - $110K,Silver,12643,3,27,0,0,787,21,3,2,Closed
1427288312,M,45,Married,4,$50K - $70K,Silver,1892,6,30,1049,0.554,4558,60,3,3,Active
1560043862,F,53,Single,1,Less than $50K,Silver,2172,6,43,644,0.297,4657,82,2,3,Active
1423398362,M,60,Married,0,Less than $50K,Silver,1976,6,36,1311,0.663,1498,43,2,2,Active
1604557412,M,56,Married,3,$90K - $110K,Silver,8022,3,50,1372,0.171,1794,31,3,3,Active
1428750662,F,53,Single,1,Less than $50K,Silver,2266,6,46,0,0,3634,66,4,4,Active
1421612012,M,44,Married,1,$90K - $110K,Silver,32222,2,33,0,0,14220,95,1,3,Active
1428201812,F,45,Single,1,$50K - $70K,Silver,1936,5,36,1613,0.833,4773,80,2,2,Active
1640711162,F,41,Married,3,$50K - $70K,Silver,9797,4,36,1434,0.146,1503,34,2,1,Active
1435039562,F,57,Married,0,$50K - $70K,Silver,2278,3,45,845,0.371,2307,45,2,2,Active
1629185012,F,45,Married,2,$50K - $70K,Silver,3592,1,40,865,0.241,12777,95,3,3,Active
1419581612,M,47,Divorced,4,$50K - $70K,Silver,4907,3,35,773,0.158,5088,71,1,2,Active
1627835912,M,45,Divorced,2,$50K - $70K,Silver,2259,3,40,954,0.422,1393,35,2,3,Active
1423430012,M,56,Single,2,$90K - $110K,Silver,15982,6,46,0,0,4503,80,3,2,Active
1579062362,M,44,Single,4,$70K - $90K,Silver,2946,1,36,743,0.252,8553,88,3,1,Active
1436346662,F,44,Married,3,Less than $50K,Silver,1984,6,36,0,0,2506,46,4,3,Closed
1441465412,F,51,Married,2,Unknown,Silver,17412,5,36,730,0.042,4997,84,3,3,Active
1589053712,F,36,Single,3,$50K - $70K,Silver,2265,4,18,1345,0.594,4009,73,3,3,Active
1429308812,F,51,Married,4,Less than $50K,Silver,1571,5,36,0,0,4580,74,2,3,Active
1614033212,F,31,Divorced,0,Unknown,Silver,1469,3,26,0,0,4331,89,3,3,Active
1423357862,F,51,Married,3,Unknown,Silver,12605,3,36,1449,0.115,1870,56,3,2,Active
1578152762,M,46,Single,2,$70K - $90K,Silver,10325,2,34,0,0,16856,122,1,2,Active
1533896162,F,51,Unknown,2,$50K - $70K,Silver,5489,4,44,1665,0.303,4010,75,4,6,Active
1441789712,F,50,Married,3,$50K - $70K,Silver,12610,5,39,1123,0.089,4199,67,2,3,Active
1578492662,M,56,Single,4,$90K - $110K,Silver,17753,6,41,1899,0.107,3986,64,4,1,Active
1597571762,F,48,Unknown,3,$50K - $70K,Silver,9742,2,42,2517,0.258,13082,92,1,1,Active
1574586662,F,42,Married,5,Less than $50K,Silver,4228,5,36,1709,0.404,4389,79,4,2,Active
1576777862,M,48,Unknown,3,$90K - $110K,Titanium,34516,3,41,1531,0.044,1156,29,2,2,Active
1613316212,F,48,Married,2,$50K - $70K,Silver,9559,3,43,1514,0.158,4064,70,4,2,Active
1441890662,M,47,Single,3,$70K - $90K,Gold,30498,1,36,1990,0.065,16202,120,2,1,Active
1531172462,F,43,Divorced,3,Less than $50K,Silver,2905,3,30,2079,0.716,4444,84,1,2,Active
1431404012,M,56,Married,3,$70K - $90K,Silver,9226,5,36,1233,0.134,1626,29,3,1,Active
1435579112,F,51,Married,1,Less than $50K,Silver,5158,4,40,2190,0.425,1229,34,1,1,Active
1472294612,M,43,Married,2,$90K - $110K,Silver,1669,6,24,0,0,3591,59,4,1,Active
1442222762,M,39,Married,3,$70K - $90K,Silver,2583,6,27,0,0,4162,87,1,2,Active
1432746662,M,40,Single,2,$50K - $70K,Silver,4947,6,36,0,0,4497,84,1,6,Active
1432702412,F,58,Married,1,Unknown,Silver,4784,5,36,0,0,2160,54,3,2,Active
1417432262,F,42,Single,3,Less than $50K,Gold,13441,5,31,2517,0.187,1894,49,3,2,Active
1417032812,F,38,Married,2,Unknown,Silver,3809,2,29,1172,0.308,4314,81,0,1,Active
1423633262,F,41,Married,5,$50K - $70K,Gold,19281,2,36,1805,0.094,15423,110,1,1,Active
1424601812,F,50,Single,3,Less than $50K,Silver,1438.3,3,38,663,0.461,2987,73,1,3,Active
1436718962,M,48,Single,5,$70K - $90K,Silver,3862,2,36,0,0,15282,125,0,3,Active
1607931662,M,39,Single,3,$90K - $110K,Silver,19074,4,34,0,0,3762,74,5,3,Active
1428026762,M,38,Divorced,3,$90K - $110K,Silver,14821,5,24,0,0,2876,60,3,1,Active
1619123912,F,45,Married,3,Unknown,Silver,4462,3,40,706,0.158,2526,41,3,5,Closed
1424563412,M,44,Married,3,$70K - $90K,Silver,9114,2,36,0,0,2740,52,3,3,Closed
1417925762,M,40,Married,4,$90K - $110K,Silver,11502,3,21,2066,0.18,4786,85,3,2,Active
1433614862,M,52,Married,3,$70K - $90K,Silver,5376,6,40,804,0.15,4511,74,2,2,Active
1438478162,M,39,Single,2,$70K - $90K,Silver,1790,2,36,891,0.498,4498,96,1,2,Active
1422197312,F,37,Unknown,2,Less than $50K,Gold,12203,5,29,0,0,8600,94,6,2,Closed
1425164012,F,40,Single,2,Unknown,Silver,1438.3,5,30,0,0,2258,59,3,2,Active
1589303762,F,58,Married,1,Less than $50K,Silver,2210,3,39,1624,0.735,1287,37,3,3,Active
1442681612,F,49,Married,4,Unknown,Silver,13483,3,36,2517,0.187,3427,72,3,2,Active
1559061362,M,42,Unknown,4,$70K - $90K,Silver,3092,4,25,1115,0.361,2133,41,3,3,Active
1429983212,M,46,Married,2,$70K - $90K,Silver,15405,3,36,1691,0.11,1763,44,3,2,Active
1510498262,F,50,Single,2,Less than $50K,Silver,3206,4,43,0,0,4731,82,0,1,Active
1440571562,F,44,Married,2,Unknown,Silver,13735,1,36,1733,0.126,1783,43,3,3,Closed
1418155112,M,41,Single,5,$90K - $110K,Silver,12094,4,32,0,0,8607,90,3,3,Closed
1436932562,F,51,Unknown,3,Less than $50K,Silver,9512,2,25,1082,0.114,1007,22,2,2,Active
1440533612,F,58,Married,2,Less than $50K,Silver,5031,4,44,1327,0.264,1433,34,3,2,Active
1577633612,M,39,Single,1,$70K - $90K,Silver,9204,4,22,845,0.092,1820,58,3,3,Active
1430037062,F,42,Married,3,$50K - $70K,Silver,4527,1,36,0,0,2441,37,4,3,Closed
1425990062,F,58,Single,1,Less than $50K,Silver,3819,4,48,1882,0.493,4533,68,1,3,Active
1423751762,M,43,Married,3,$70K - $90K,Silver,3717,2,35,1882,0.506,4667,91,2,3,Active
1637816462,M,32,Unknown,0,$70K - $90K,Gold,29081,2,27,1396,0.048,1538,36,2,2,Active
1631684612,F,51,Married,2,Less than $50K,Silver,7744,1,46,1893,0.244,16059,124,3,6,Active
1542479912,M,47,Unknown,1,$90K - $110K,Silver,20620,4,34,1085,0.053,1477,23,3,1,Active
1428592412,M,54,Divorced,1,$90K - $110K,Silver,9580,1,44,132,0.014,5385,51,3,3,Closed
1430699612,M,40,Married,4,Less than $50K,Silver,4402,3,35,1524,0.346,3063,57,1,3,Active
1424359862,F,50,Single,4,Less than $50K,Silver,2446,1,36,1763,0.721,4310,75,1,3,Active
1441540562,F,52,Single,3,Less than $50K,Silver,2996,5,34,2147,0.717,4724,66,1,2,Active
1545278162,M,34,Married,3,$70K - $90K,Silver,8167,3,24,1740,0.213,2141,51,4,1,Active
1579278662,F,45,Divorced,2,$50K - $70K,Silver,3076,4,39,0,0,2580,50,4,3,Closed
1428292562,F,43,Married,3,Less than $50K,Silver,2725,6,34,2517,0.924,4430,66,1,2,Active
1540296062,M,59,Single,1,$50K - $70K,Silver,2136,4,53,1502,0.703,1908,37,2,3,Active
1558880462,F,38,Single,3,Less than $50K,Silver,1938,4,22,1175,0.606,4606,75,3,3,Active
1422145412,F,48,Married,3,$50K - $70K,Silver,6725,4,37,493,0.073,13891,106,2,1,Active
1425536462,M,45,Single,5,$110K and Over,Gold,34516,4,36,0,0,8603,84,1,2,Closed
1558681412,M,62,Married,1,$70K - $90K,Silver,14825,5,44,962,0.065,1904,49,2,2,Active
1426818962,F,62,Single,0,Unknown,Silver,2870,5,36,2284,0.796,3946,74,4,2,Active
1422276062,M,41,Single,4,$90K - $110K,Silver,31560,1,33,1298,0.041,7641,93,3,1,Active
1431914462,F,35,Single,1,Less than $50K,Silver,2189,3,26,1833,0.837,4530,72,2,3,Active
1434369812,F,33,Married,1,Unknown,Silver,2279,3,36,1432,0.628,4169,74,2,2,Active
1419182462,M,53,Single,0,$70K - $90K,Silver,17721,3,35,596,0.034,14409,83,3,1,Active
1426179962,M,53,Divorced,4,$110K and Over,Silver,34516,3,36,1337,0.039,7919,85,2,3,Active
1440749012,F,60,Married,0,Less than $50K,Silver,4147,1,36,2262,0.545,14624,111,3,1,Active
1621583462,F,38,Single,1,Less than $50K,Silver,2256,4,33,0,0,4587,92,1,2,Active
1416168212,F,45,Married,3,Less than $50K,Silver,3544,4,36,1661,0.469,15149,111,3,3,Active
1417034762,F,40,Married,1,Less than $50K,Silver,4712,6,36,0,0,4216,82,2,3,Active
1433843312,F,58,Unknown,1,$50K - $70K,Silver,2406,5,39,0,0,4450,73,1,1,Active
1425941462,F,55,Single,1,$50K - $70K,Silver,2343,2,47,1780,0.76,5167,78,1,3,Active
1425804662,F,44,Single,2,Less than $50K,Silver,1751,4,34,0,0,2078,37,3,3,Closed
1433981312,M,55,Divorced,0,$70K - $90K,Silver,9734,6,46,0,0,1476,38,2,1,Active
1428042212,F,40,Married,1,Less than $50K,Silver,2019,1,30,803,0.398,8426,102,3,1,Active
1430490962,F,45,Single,2,$50K - $70K,Silver,2293,5,36,1304,0.569,5047,94,1,3,Active
1428478112,F,42,Married,4,Unknown,Silver,5557,6,36,2246,0.404,2299,39,3,2,Closed
1631657462,F,53,Married,2,$50K - $70K,Silver,4442,2,48,1107,0.249,14437,109,3,3,Active
1441995212,M,48,Divorced,2,$70K - $90K,Gold,25217,3,33,1754,0.07,15054,110,2,2,Active
1543848062,F,57,Single,2,Less than $50K,Silver,5443,5,46,1889,0.347,4416,64,2,2,Active
1442774912,M,64,Married,0,Less than $50K,Silver,2787,3,51,1201,0.431,1662,39,4,3,Active
1432584512,F,43,Married,3,$50K - $70K,Silver,4343,6,33,0,0,1352,35,3,2,Active
1433577662,M,40,Single,5,$70K - $90K,Silver,1659,3,30,0,0,3838,66,2,2,Active
1569472562,F,56,Divorced,2,$50K - $70K,Silver,5084,5,50,1683,0.331,4060,55,2,2,Active
1428731762,F,54,Married,4,Less than $50K,Silver,1594,3,36,1411,0.885,1459,35,3,5,Active
1440946262,F,34,Single,4,Unknown,Gold,32056,2,26,1668,0.052,12595,106,2,2,Active
1441062662,M,63,Single,0,$70K - $90K,Silver,1856,5,48,0,0,1805,46,1,3,Closed
1439033612,F,39,Unknown,3,Unknown,Silver,3209,6,26,2517,0.784,1292,37,4,1,Active
1510802912,M,43,Married,3,$90K - $110K,Silver,28634,6,36,926,0.032,4549,68,2,1,Active
1422254762,F,45,Single,3,$50K - $70K,Silver,1765,4,39,1694,0.96,4803,72,0,4,Active
1425748412,F,35,Single,4,Less than $50K,Silver,3271,4,24,1367,0.418,2464,92,2,2,Active
1434618362,F,48,Single,3,Less than $50K,Silver,1853,2,36,1314,0.709,5331,79,3,1,Active
1430050712,M,39,Married,2,Less than $50K,Silver,3702,4,34,1118,0.302,2585,64,4,2,Active
1420462712,M,38,Single,2,$50K - $70K,Silver,11068,6,20,1254,0.113,3812,64,3,1,Active
1586829962,M,44,Married,4,$70K - $90K,Silver,2440,3,38,1501,0.615,4382,88,3,1,Active
1431084512,M,43,Single,3,$70K - $90K,Silver,20755,6,34,2276,0.11,4615,79,2,1,Active
1640557862,F,42,Married,4,$50K - $70K,Silver,4139,3,37,0,0,2232,41,1,3,Closed
1570081862,F,43,Married,0,Less than $50K,Silver,6380,3,37,1160,0.182,17119,124,4,1,Active
1423263512,F,45,Married,2,Less than $50K,Silver,5371,5,34,1499,0.279,3282,66,1,3,Active
1430541062,M,42,Married,3,$50K - $70K,Diamond,23981,3,36,1399,0.058,14840,125,5,2,Active
1430579462,F,41,Married,4,$50K - $70K,Silver,6230,6,33,1173,0.188,3769,77,2,3,Active
1418085062,M,57,Married,4,$110K and Over,Silver,19802,6,38,1961,0.099,2244,58,2,6,Active
1416551762,M,40,Divorced,3,$110K and Over,Silver,34516,3,30,0,0,3734,80,1,2,Active
1427992262,M,40,Married,5,$70K - $90K,Silver,4155,3,33,1315,0.316,15851,128,2,1,Active
1644117212,F,44,Single,4,$50K - $70K,Silver,1572,6,40,874,0.556,4996,80,3,5,Active
1433976962,F,44,Single,3,Unknown,Silver,9766,1,36,1575,0.161,7605,101,2,3,Active
1419287912,F,42,Married,3,$50K - $70K,Silver,3433,3,36,1869,0.544,4504,84,2,1,Active
1420013912,M,44,Married,5,$70K - $90K,Silver,8645,3,36,1454,0.168,1435,25,2,3,Active
1557009962,M,47,Divorced,3,$70K - $90K,Gold,29812,4,35,2031,0.068,2385,50,5,2,Active
1440230912,M,61,Single,0,$70K - $90K,Silver,20803,3,48,1446,0.07,2073,43,4,2,Active
1434003812,M,51,Married,4,$90K - $110K,Silver,15897,5,41,1437,0.09,1405,43,0,2,Active
1430695712,F,36,Single,1,Less than $50K,Silver,6116,6,36,2517,0.412,2369,56,1,3,Active
1417572212,F,47,Single,3,Less than $50K,Silver,2723,5,36,1588,0.583,4307,83,1,2,Active
1435744262,F,46,Unknown,4,$50K - $70K,Silver,1912,6,37,1172,0.613,4841,81,2,4,Active
1557569762,M,60,Single,1,Less than $50K,Silver,3980,5,48,930,0.234,4449,82,3,3,Active
1442762912,M,44,Married,4,$70K - $90K,Silver,11338,6,28,0,0,1227,24,3,2,Active
1421398862,F,41,Married,5,Less than $50K,Silver,6739,2,22,896,0.133,15471,115,3,1,Active
1429048562,F,56,Married,2,Less than $50K,Silver,4366,6,48,1590,0.364,1596,37,2,3,Active
1440957512,F,47,Married,3,Less than $50K,Silver,6028,2,34,799,0.133,1002,22,2,1,Active
1516409762,F,47,Unknown,3,Less than $50K,Silver,4255,4,40,1681,0.395,3453,72,4,2,Active
1429274012,F,44,Single,1,Unknown,Silver,3517,3,36,0,0,2403,48,3,3,Closed
1436134712,F,39,Married,4,$50K - $70K,Silver,2385,4,29,1971,0.826,3711,81,3,4,Active
1429523462,F,54,Single,1,Unknown,Silver,10798,2,36,1378,0.128,13681,105,3,2,Active
1441182062,F,47,Unknown,3,Unknown,Silver,4072,1,38,1594,0.391,4317,83,2,3,Active
1436414612,F,48,Single,3,$50K - $70K,Silver,1438.3,6,37,0,0,5035,76,1,3,Active
1578404462,F,40,Married,4,Unknown,Silver,3326,2,29,2181,0.656,13583,110,3,3,Active
1426603562,M,53,Single,1,Less than $50K,Silver,8979,3,36,1289,0.144,7422,87,3,3,Active
1436688362,F,38,Single,4,Less than $50K,Silver,4391,2,26,1933,0.44,1849,36,2,2,Closed
1594305512,M,44,Single,3,$50K - $70K,Silver,1643,5,38,0,0,1754,39,2,2,Closed
1442790212,F,52,Single,3,$50K - $70K,Silver,6053,5,45,577,0.095,5035,64,1,3,Active
1439365862,F,47,Married,0,Less than $50K,Silver,1776,3,27,691,0.389,4878,84,3,1,Active
1430943212,F,40,Unknown,2,$50K - $70K,Silver,2136,3,36,1250,0.585,7782,88,2,1,Active
1619598362,M,42,Single,2,$90K - $110K,Silver,19366,3,37,1592,0.082,3627,66,4,3,Active
1424322212,F,58,Married,4,Less than $50K,Silver,2536,2,46,0,0,901,35,3,3,Closed
1442705612,M,54,Married,2,$90K - $110K,Silver,5660,6,38,2006,0.354,1569,39,4,3,Active
1436951162,F,42,Single,3,Less than $50K,Silver,8668,5,18,0,0,1402,38,4,3,Closed
1417118762,M,43,Married,2,$70K - $90K,Silver,22157,4,28,1355,0.061,1911,55,3,2,Active
1442292812,M,42,Married,4,$70K - $90K,Gold,28202,5,28,843,0.03,1629,38,2,1,Active
1560784262,F,44,Married,3,$50K - $70K,Silver,3256,3,34,1013,0.311,5079,81,2,1,Active
1613840012,F,32,Divorced,2,Unknown,Gold,33779,2,27,1526,0.045,15200,126,1,3,Active
1512798962,F,54,Single,1,Less than $50K,Gold,12873,6,47,0,0,3170,70,4,3,Active
1542473162,F,65,Single,0,Less than $50K,Silver,7478,6,56,0,0,2213,62,2,3,Active
1420017962,F,53,Single,1,Less than $50K,Silver,8693,6,41,796,0.092,4755,69,2,2,Active
1441583912,F,46,Married,4,Unknown,Silver,5798,2,32,680,0.117,5027,82,1,1,Active
1424924912,M,39,Single,2,$50K - $70K,Silver,9121,4,25,1426,0.156,4112,80,3,1,Active
1559366912,F,48,Married,3,$50K - $70K,Silver,14899,6,31,0,0,1519,26,4,3,Closed
1425333362,F,35,Single,1,Less than $50K,Silver,1649,2,30,0,0,2549,54,2,2,Closed
1416653012,F,47,Single,4,Less than $50K,Silver,1548,3,39,0,0,4420,71,4,3,Active
1425384962,F,38,Married,2,Less than $50K,Silver,3629,1,28,1891,0.521,15982,113,2,1,Active
1432886162,F,45,Single,4,Less than $50K,Gold,14416,2,36,0,0,13820,99,2,5,Active
1423673462,M,55,Married,4,$90K - $110K,Silver,4047,4,40,1482,0.366,16191,102,5,2,Active
1438030262,M,42,Divorced,3,$50K - $70K,Silver,3178,4,33,1800,0.566,4605,86,4,2,Active
1423377362,M,48,Married,5,$90K - $110K,Gold,34516,6,40,1417,0.041,16579,109,2,2,Active
1417989512,F,50,Married,0,Less than $50K,Silver,1513,4,36,0,0,4759,98,2,3,Active
1438571312,F,57,Married,3,$50K - $70K,Silver,7578,4,49,1628,0.215,1325,29,3,2,Active
1427536412,M,49,Single,0,$90K - $110K,Silver,16156,5,36,2517,0.156,4160,81,4,3,Active
1434200462,M,48,Married,3,$90K - $110K,Silver,5848,5,41,950,0.162,1961,51,2,2,Active
1429449662,M,50,Married,1,$90K - $110K,Silver,17158,5,33,1211,0.071,4153,91,2,3,Active
1639380962,F,44,Unknown,5,Less than $50K,Silver,1545,6,39,0,0,2646,39,2,3,Closed
1418510912,F,50,Married,2,$50K - $70K,Silver,10946,2,41,1912,0.175,2448,58,2,1,Active
1440207362,F,26,Single,0,Less than $50K,Silver,3416,2,19,1109,0.325,4614,70,2,1,Active
1436616662,M,48,Married,4,$90K - $110K,Silver,27984,1,36,1793,0.064,8147,81,3,2,Active
1440878762,M,40,Single,3,$50K - $70K,Silver,2526,5,32,2303,0.912,3596,69,2,1,Active
1438800362,M,51,Unknown,2,$90K - $110K,Silver,9854,6,39,1886,0.191,3912,76,3,1,Active
1421472662,M,49,Single,1,$70K - $90K,Silver,6481,6,40,1569,0.242,15937,119,3,3,Active
1432653212,F,42,Single,4,Unknown,Silver,2875,1,36,1892,0.658,4577,81,1,4,Active
1416174962,F,34,Single,2,Less than $50K,Silver,1438.3,6,24,0,0,3940,82,2,2,Active
1439780762,M,47,Divorced,1,$90K - $110K,Silver,18432,5,38,1422,0.077,2748,58,5,3,Active
1438568912,F,60,Single,0,Unknown,Silver,6417,3,48,1372,0.214,3280,71,4,3,Active
1441128062,M,34,Single,2,$90K - $110K,Gold,34516,4,22,1263,0.037,2759,65,3,3,Active
1424419412,M,38,Divorced,0,Less than $50K,Silver,5155,3,36,684,0.133,1555,37,2,3,Active
1434732962,F,36,Married,3,Less than $50K,Silver,4331,6,26,1445,0.334,2053,33,4,1,Active
1418462762,F,46,Single,5,Less than $50K,Silver,2601,6,38,1604,0.617,4835,80,4,1,Active
1435962062,F,48,Single,3,Less than $50K,Silver,2105,2,37,1072,0.509,4833,81,1,2,Active
1470021962,M,42,Married,5,$70K - $90K,Silver,13650,6,35,1253,0.092,1703,53,2,3,Active
1489414862,F,48,Single,4,Unknown,Silver,5239,5,41,1172,0.224,4241,61,2,3,Active
1426398662,M,42,Married,4,$70K - $90K,Gold,6224,1,33,0,0,7612,82,1,2,Active
1421791112,M,53,Married,1,$110K and Over,Silver,8329,4,42,877,0.105,1570,56,4,1,Active
1417217312,F,56,Married,3,$50K - $70K,Silver,1544,6,44,0,0,1902,35,4,3,Closed
1423893512,F,45,Married,2,Less than $50K,Silver,1457,1,36,828,0.568,5401,93,2,2,Active
1588348112,F,58,Divorced,1,Less than $50K,Silver,1817,4,52,0,0,2347,45,3,1,Closed
1418963162,F,36,Single,4,Less than $50K,Silver,2758,3,36,2168,0.786,3073,86,1,2,Active
1423592762,M,61,Single,0,$90K - $110K,Silver,21398,2,50,0,0,3119,53,3,4,Closed
1492911212,F,56,Married,1,$50K - $70K,Silver,2604,2,49,1395,0.536,4498,85,2,2,Active
1633704962,M,33,Married,2,$70K - $90K,Silver,1698,6,28,0,0,2448,40,4,2,Closed
1541533862,M,39,Married,2,$70K - $90K,Silver,3071,5,25,2517,0.82,1765,36,3,2,Active
1424897612,F,50,Married,4,Less than $50K,Silver,4038,5,30,1530,0.379,2400,41,4,3,Closed
1440677462,M,53,Married,3,$50K - $70K,Silver,3789,5,35,1706,0.45,1609,42,2,3,Active
1419963212,M,54,Married,3,$110K and Over,Silver,34516,3,46,854,0.025,1999,54,3,1,Active
1542151862,M,62,Married,0,$50K - $70K,Silver,1438.3,4,48,0,0,1406,27,2,1,Active
1574993612,M,58,Married,3,$70K - $90K,Silver,8184,5,46,1205,0.147,2140,49,2,3,Active
1421599712,F,50,Married,5,Less than $50K,Silver,2033,1,30,841,0.414,4360,95,2,3,Active
1422844562,F,43,Single,4,Less than $50K,Silver,1438.3,5,36,0,0,4432,71,2,3,Active
1544300162,M,45,Unknown,3,$90K - $110K,Silver,2210,6,34,759,0.343,2755,53,3,6,Active
1430363912,F,49,Married,2,Unknown,Silver,15704,6,36,0,0,4253,91,3,2,Active
1425898712,F,54,Married,4,Less than $50K,Silver,5139,3,43,0,0,1653,44,0,3,Closed
1424235962,F,47,Single,3,Less than $50K,Silver,2808,5,38,2264,0.806,3562,74,4,3,Active
1434827012,M,55,Divorced,4,$90K - $110K,Silver,34173,4,36,1194,0.035,3731,69,3,2,Active
1431652262,F,52,Married,1,Less than $50K,Silver,3773,3,38,1291,0.342,4697,75,3,1,Active
1629695912,M,62,Single,0,$90K - $110K,Silver,1438.3,4,56,0,0,3628,74,3,3,Active
1577527262,F,26,Single,0,Unknown,Silver,10286,3,13,2286,0.222,2564,57,4,3,Active
1422129962,M,43,Single,3,$110K and Over,Silver,4121,5,23,2084,0.506,3462,49,2,2,Active
1429741262,F,52,Married,4,Less than $50K,Silver,3021,6,36,1530,0.506,4105,76,1,3,Active
1427153462,M,39,Single,3,$50K - $70K,Silver,1640,6,28,1177,0.718,3124,66,2,2,Active
1430850512,M,46,Married,5,$70K - $90K,Silver,1790,3,35,796,0.445,3539,57,3,3,Active
1425506312,M,42,Single,3,$70K - $90K,Silver,11328,3,35,1369,0.121,1829,42,3,3,Closed
1606056062,M,48,Married,3,$90K - $110K,Silver,6805,3,42,1448,0.213,3463,65,2,6,Active
1440848762,M,42,Single,1,$70K - $90K,Diamond,34516,1,36,2276,0.066,7485,90,2,1,Active
1439390012,M,36,Married,2,$70K - $90K,Silver,4934,3,30,1504,0.305,2747,42,4,3,Active
1431878312,F,64,Married,1,$50K - $70K,Silver,4999,6,52,2299,0.46,1601,48,2,2,Active
1501995062,M,41,Single,3,$70K - $90K,Silver,4697,1,32,1046,0.223,1679,29,3,3,Closed
1437256112,M,47,Married,3,$70K - $90K,Silver,10061,2,39,0,0,2802,52,2,3,Closed
1605754712,M,51,Single,1,$70K - $90K,Silver,2458,3,45,0,0,3377,54,4,3,Active
1580100362,F,46,Married,4,Less than $50K,Silver,8881,3,38,1865,0.21,2632,54,3,3,Active
1428208412,M,50,Single,3,$110K and Over,Silver,7970,1,36,2282,0.286,1872,41,3,2,Closed
1546599062,M,34,Married,3,$90K - $110K,Silver,24765,3,28,1999,0.081,1544,36,3,1,Active
1418661512,F,49,Married,2,Less than $50K,Silver,9723,6,37,2459,0.253,1258,24,3,3,Active
1417083212,F,44,Married,3,Unknown,Silver,19897,6,25,2232,0.112,3979,63,3,1,Active
1424421362,M,43,Single,2,$70K - $90K,Silver,13165,1,33,1255,0.095,8126,95,1,2,Active
1425375512,F,57,Single,3,Unknown,Gold,34516,6,36,1698,0.049,3498,68,2,3,Active
1435817612,M,41,Single,5,$110K and Over,Silver,5207,5,29,1748,0.336,1310,26,2,2,Active
1578326762,F,30,Married,0,Less than $50K,Silver,3213,3,19,2517,0.783,2666,46,4,1,Active
1622939462,M,33,Married,2,$90K - $110K,Silver,22399,4,28,1431,0.064,2390,62,2,2,Active
1541683262,F,60,Single,1,Less than $50K,Silver,2394,6,47,1427,0.596,4611,82,1,1,Active
1433689862,F,41,Single,5,Less than $50K,Silver,1762,4,30,1051,0.596,4986,80,1,2,Active
1427492162,F,41,Married,3,Less than $50K,Silver,2359,6,36,1509,0.64,5232,78,3,2,Active
1608722312,M,55,Married,0,$110K and Over,Silver,3805,5,49,2233,0.587,1743,27,3,3,Active
1427438612,F,40,Single,3,$50K - $70K,Silver,2473,3,29,2332,0.943,1738,32,3,3,Closed
1422025412,M,35,Married,3,$50K - $70K,Silver,14382,1,27,1950,0.136,12941,131,3,2,Active
1645972262,F,34,Single,4,Less than $50K,Silver,3046,4,30,2279,0.748,2330,69,3,1,Active
